Target, Prediction, Time
2124.44,0,2012-05-26 11:28:00
2741.07,3555.51040529,2012-05-26 11:29:00
2847.14,3555.51040529,2012-05-26 11:30:00
2770.68,0,2012-05-26 11:31:00
2578.27,0,2012-05-26 11:32:00
2235.67,662.3201292,2012-05-26 11:33:00
1903.59,6148.96307156,2012-05-26 11:34:00
1422.52,3499.68255476,2012-05-26 11:35:00
1422.72,0,2012-05-26 11:36:00
2115.17,0,2012-05-26 11:37:00
2293.85,0,2012-05-26 11:38:00
2312.6,3066.86643417,2012-05-26 11:39:00
2331.38,3066.86643417,2012-05-26 11:40:00
1743.31,0,2012-05-26 11:41:00
1542.41,0,2012-05-26 11:42:00
1540.22,1324.6402584,2012-05-26 11:43:00
2037.38,3822.20500568,2012-05-26 11:44:00
2669.7,3822.20500568,2012-05-26 11:45:00
2702.92,0,2012-05-26 11:46:00
2741.46,0,2012-05-26 11:47:00
2384.62,0,2012-05-26 11:48:00
1969.07,3509.92710618,2012-05-26 11:49:00
1681.47,3509.92710618,2012-05-26 11:50:00
1982.72,0,2012-05-26 11:51:00
2319.58,0,2012-05-26 11:52:00
2332.75,0,2012-05-26 11:53:00
2359.68,2781.72747495,2012-05-26 11:54:00
1884.68,2781.72747495,2012-05-26 11:55:00
1557.49,0,2012-05-26 11:56:00
1572.55,0,2012-05-26 11:57:00
2108.24,0,2012-05-26 11:58:00
2345.59,3061.71376052,2012-05-26 11:59:00
2383.0,3061.71376052,2012-05-26 12:00:00
2385.43,0,2012-05-26 12:01:00
2106.07,0,2012-05-26 12:02:00
1672.23,0,2012-05-26 12:03:00
1669.3,3314.70500426,2012-05-26 12:04:00
2046.79,3314.70500426,2012-05-26 12:05:00
2443.76,0,2012-05-26 12:06:00
2476.09,0,2012-05-26 12:07:00
2565.99,0,2012-05-26 12:08:00
2828.21,3996.87254349,2012-05-26 12:09:00
2794.37,3996.87254349,2012-05-26 12:10:00
2802.8,0,2012-05-26 12:11:00
2883.61,0,2012-05-26 12:12:00
3038.3,0,2012-05-26 12:13:00
2261.54,3900.59042808,2012-05-26 12:14:00
2017.6,3900.59042808,2012-05-26 12:15:00
1998.68,0,2012-05-26 12:16:00
2609.21,0,2012-05-26 12:17:00
2809.21,0,2012-05-26 12:18:00
2900.88,3485.43279321,2012-05-26 12:19:00
2886.24,3485.43279321,2012-05-26 12:20:00
2843.58,0,2012-05-26 12:21:00
2861.04,588.775690981,2012-05-26 12:22:00
2673.69,0,2012-05-26 12:23:00
2026.12,4428.07822235,2012-05-26 12:24:00
2027.96,5016.85391333,2012-05-26 12:25:00
2208.67,0,2012-05-26 12:26:00
2789.91,0,2012-05-26 12:27:00
2827.14,0,2012-05-26 12:28:00
2850.33,2840.61759283,2012-05-26 12:29:00
2843.14,2840.61759283,2012-05-26 12:30:00
2871.32,0,2012-05-26 12:31:00
2965.57,0,2012-05-26 12:32:00
2944.69,0,2012-05-26 12:33:00
2539.95,4374.07656149,2012-05-26 12:34:00
2489.94,4374.07656149,2012-05-26 12:35:00
2504.36,0,2012-05-26 12:36:00
2480.69,0,2012-05-26 12:37:00
1834.84,0,2012-05-26 12:38:00
1651.63,4100.63987409,2012-05-26 12:39:00
1645.45,4100.63987409,2012-05-26 12:40:00
2275.0,0,2012-05-26 12:41:00
2419.28,0,2012-05-26 12:42:00
2460.05,0,2012-05-26 12:43:00
2475.91,3955.93375799,2012-05-26 12:44:00
2489.54,3955.93375799,2012-05-26 12:45:00
1803.26,1177.55138196,2012-05-26 12:46:00
1667.78,0,2012-05-26 12:47:00
1670.46,0,2012-05-26 12:48:00
2381.17,3665.35618917,2012-05-26 12:49:00
2461.97,3665.35618917,2012-05-26 12:50:00
2694.82,0,2012-05-26 12:51:00
2596.98,0,2012-05-26 12:52:00
2512.44,0,2012-05-26 12:53:00
2617.61,3389.81961438,2012-05-26 12:54:00
1692.24,3389.81961438,2012-05-26 12:55:00
1668.17,0,2012-05-26 12:56:00
1565.55,0,2012-05-26 12:57:00
2009.06,2150.44115216,2012-05-26 12:58:00
2313.52,3958.29184151,2012-05-26 12:59:00
2492.36,2884.48350341,2012-05-26 13:00:00
2505.33,0,2012-05-26 13:01:00
1990.13,0,2012-05-26 13:02:00
1592.98,2147.6166762,2012-05-26 13:03:00
1569.92,3425.30967927,2012-05-26 13:04:00
2040.43,3425.30967927,2012-05-26 13:05:00
1934.72,1073.8083381,2012-05-26 13:06:00
2010.18,0,2012-05-26 13:07:00
2401.12,0,2012-05-26 13:08:00
2375.13,2998.64761047,2012-05-26 13:09:00
5477.49,2998.64761047,2012-05-26 13:10:00
7273.64,0,2012-05-26 13:11:00
7337.88,1073.8083381,2012-05-26 13:12:00
8091.66,1073.8083381,2012-05-26 13:13:00
8452.15,3157.86123649,2012-05-26 13:14:00
8578.14,3157.86123649,2012-05-26 13:15:00
8544.23,2147.6166762,2012-05-26 13:16:00
4896.03,0,2012-05-26 13:17:00
8695.75,0,2012-05-26 13:18:00
8813.68,3275.29761577,2012-05-26 13:19:00
8348.78,3275.29761577,2012-05-26 13:20:00
8479.43,0,2012-05-26 13:21:00
5031.0,0,2012-05-26 13:22:00
9315.05,0,2012-05-26 13:23:00
9131.16,3521.05472575,2012-05-26 13:24:00
9101.93,3521.05472575,2012-05-26 13:25:00
9234.35,0,2012-05-26 13:26:00
8875.59,0,2012-05-26 13:27:00
5099.95,0,2012-05-26 13:28:00
8112.96,3342.6709822,2012-05-26 13:29:00
8049.62,3342.6709822,2012-05-26 13:30:00
8104.09,1073.8083381,2012-05-26 13:31:00
8624.1,0,2012-05-26 13:32:00
5305.4,0,2012-05-26 13:33:00
7602.78,3505.73559868,2012-05-26 13:34:00
8125.88,3505.73559868,2012-05-26 13:35:00
7948.54,0,2012-05-26 13:36:00
5153.45,0,2012-05-26 13:37:00
6730.44,0,2012-05-26 13:38:00
7648.94,3321.85447381,2012-05-26 13:39:00
7707.28,3321.85447381,2012-05-26 13:40:00
4141.77,0,2012-05-26 13:41:00
8212.61,0,2012-05-26 13:42:00
8195.24,0,2012-05-26 13:43:00
7065.57,3276.44125765,2012-05-26 13:44:00
5102.5,3276.44125765,2012-05-26 13:45:00
7363.69,0,2012-05-26 13:46:00
7389.02,0,2012-05-26 13:47:00
5190.01,0,2012-05-26 13:48:00
7889.53,3111.68097375,2012-05-26 13:49:00
6117.18,5259.29764994,2012-05-26 13:50:00
2596.11,0,2012-05-26 13:51:00
2391.67,0,2012-05-26 13:52:00
3773.1,0,2012-05-26 13:53:00
7206.67,3267.3623429,2012-05-26 13:54:00
7493.48,3267.3623429,2012-05-26 13:55:00
5984.8,0,2012-05-26 13:56:00
2565.43,0,2012-05-26 13:57:00
2540.81,0,2012-05-26 13:58:00
2547.79,6159.34970798,2012-05-26 13:59:00
4304.54,6159.34970798,2012-05-26 14:00:00
8001.67,0,2012-05-26 14:01:00
7997.38,0,2012-05-26 14:02:00
4253.41,0,2012-05-26 14:03:00
2656.17,7677.01013505,2012-05-26 14:04:00
2661.89,7677.01013505,2012-05-26 14:05:00
2445.82,0,2012-05-26 14:06:00
1802.14,0,2012-05-26 14:07:00
6404.97,0,2012-05-26 14:08:00
7516.29,8243.5842694,2012-05-26 14:09:00
4280.57,8243.5842694,2012-05-26 14:10:00
2221.21,0,2012-05-26 14:11:00
2241.93,0,2012-05-26 14:12:00
2836.29,0,2012-05-26 14:13:00
3000.45,8352.32702726,2012-05-26 14:14:00
2787.31,8352.32702726,2012-05-26 14:15:00
4302.67,0,2012-05-26 14:16:00
3046.84,0,2012-05-26 14:17:00
3477.58,0,2012-05-26 14:18:00
3486.53,7996.48217236,2012-05-26 14:19:00
3336.12,7996.48217236,2012-05-26 14:20:00
2904.01,0,2012-05-26 14:21:00
2516.3,0,2012-05-26 14:22:00
2631.95,0,2012-05-26 14:23:00
2862.74,6588.07731517,2012-05-26 14:24:00
2046.66,6588.07731517,2012-05-26 14:25:00
2072.17,0,2012-05-26 14:26:00
2143.35,0,2012-05-26 14:27:00
2877.96,0,2012-05-26 14:28:00
2888.68,6552.25728489,2012-05-26 14:29:00
2911.91,6552.25728489,2012-05-26 14:30:00
2919.57,0,2012-05-26 14:31:00
2771.8,0,2012-05-26 14:32:00
2484.75,0,2012-05-26 14:33:00
3232.48,6949.38920719,2012-05-26 14:34:00
3299.63,6949.38920719,2012-05-26 14:35:00
2051.58,0,2012-05-26 14:36:00
1654.24,0,2012-05-26 14:37:00
2290.93,0,2012-05-26 14:38:00
2046.05,7285.80365567,2012-05-26 14:39:00
2151.78,7285.80365567,2012-05-26 14:40:00
2477.25,0,2012-05-26 14:41:00
2483.64,0,2012-05-26 14:42:00
2490.26,0,2012-05-26 14:43:00
2699.85,7173.17406807,2012-05-26 14:44:00
2470.55,7173.17406807,2012-05-26 14:45:00
2479.33,0,2012-05-26 14:46:00
2897.0,0,2012-05-26 14:47:00
2923.08,0,2012-05-26 14:48:00
2923.34,6914.13961887,2012-05-26 14:49:00
2161.45,6914.13961887,2012-05-26 14:50:00
1995.82,0,2012-05-26 14:51:00
2286.0,0,2012-05-26 14:52:00
2369.77,0,2012-05-26 14:53:00
2373.74,6950.52711025,2012-05-26 14:54:00
2080.92,6950.52711025,2012-05-26 14:55:00
1526.89,0,2012-05-26 14:56:00
1401.45,655.598600596,2012-05-26 14:57:00
1511.94,0,2012-05-26 14:58:00
2005.4,4945.92082284,2012-05-26 14:59:00
2339.51,4945.92082284,2012-05-26 15:00:00
2226.14,0,2012-05-26 15:01:00
1965.93,0,2012-05-26 15:02:00
2152.07,0,2012-05-26 15:03:00
2383.99,5363.47109994,2012-05-26 15:04:00
2388.36,5363.47109994,2012-05-26 15:05:00
2401.64,0,2012-05-26 15:06:00
2608.85,0,2012-05-26 15:07:00
2622.67,0,2012-05-26 15:08:00
2380.16,5156.30674625,2012-05-26 15:09:00
2622.15,5156.30674625,2012-05-26 15:10:00
2125.63,0,2012-05-26 15:11:00
1981.46,0,2012-05-26 15:12:00
1711.86,0,2012-05-26 15:13:00
2228.53,5528.91420675,2012-05-26 15:14:00
2048.68,5528.91420675,2012-05-26 15:15:00
2231.47,0,2012-05-26 15:16:00
2985.13,0,2012-05-26 15:17:00
2360.59,1252.79942473,2012-05-26 15:18:00
2134.35,7414.5524472,2012-05-26 15:19:00
2182.46,5197.65003075,2012-05-26 15:20:00
2766.08,1252.79942473,2012-05-26 15:21:00
2960.57,0,2012-05-26 15:22:00
2989.41,0,2012-05-26 15:23:00
2981.75,6385.88756355,2012-05-26 15:24:00
2652.93,5133.08813882,2012-05-26 15:25:00
2558.37,626.399712366,2012-05-26 15:26:00
3242.14,1252.79942473,2012-05-26 15:27:00
3383.78,1252.79942473,2012-05-26 15:28:00
3408.45,4503.2794501,2012-05-26 15:29:00
3423.39,4503.2794501,2012-05-26 15:30:00
5243.15,0,2012-05-26 15:31:00
9091.05,3807.40512055,2012-05-26 15:32:00
9085.47,626.399712366,2012-05-26 15:33:00
9176.6,4346.52688336,2012-05-26 15:34:00
9174.7,4346.52688336,2012-05-26 15:35:00
5288.19,0,2012-05-26 15:36:00
8773.52,0,2012-05-26 15:37:00
8441.09,0,2012-05-26 15:38:00
5312.9,4738.35350853,2012-05-26 15:39:00
7280.83,4738.35350853,2012-05-26 15:40:00
7948.21,0,2012-05-26 15:41:00
4421.17,0,2012-05-26 15:42:00
8185.0,0,2012-05-26 15:43:00
9917.4,4516.12841153,2012-05-26 15:44:00
5326.48,4516.12841153,2012-05-26 15:45:00
8654.45,0,2012-05-26 15:46:00
8585.54,0,2012-05-26 15:47:00
5229.17,0,2012-05-26 15:48:00
8570.4,4899.00328099,2012-05-26 15:49:00
8457.72,4899.00328099,2012-05-26 15:50:00
3874.2,0,2012-05-26 15:51:00
7686.37,0,2012-05-26 15:52:00
7266.42,0,2012-05-26 15:53:00
5788.39,4940.52994733,2012-05-26 15:54:00
8401.1,4940.52994733,2012-05-26 15:55:00
6119.63,0,2012-05-26 15:56:00
6227.29,0,2012-05-26 15:57:00
8408.24,0,2012-05-26 15:58:00
8492.8,5121.26317839,2012-05-26 15:59:00
5086.28,5121.26317839,2012-05-26 16:00:00
8474.7,0,2012-05-26 16:01:00
8583.93,0,2012-05-26 16:02:00
6059.22,0,2012-05-26 16:03:00
9216.83,4996.54851033,2012-05-26 16:04:00
7832.5,4996.54851033,2012-05-26 16:05:00
6472.04,0,2012-05-26 16:06:00
9116.13,0,2012-05-26 16:07:00
6346.11,0,2012-05-26 16:08:00
8830.65,4118.4284814,2012-05-26 16:09:00
9289.33,4118.4284814,2012-05-26 16:10:00
6763.72,0,2012-05-26 16:11:00
8115.38,0,2012-05-26 16:12:00
8981.34,0,2012-05-26 16:13:00
4673.38,4121.69880166,2012-05-26 16:14:00
8293.02,4121.69880166,2012-05-26 16:15:00
5699.21,0,2012-05-26 16:16:00
3267.27,0,2012-05-26 16:17:00
3301.86,0,2012-05-26 16:18:00
3314.04,4686.73321614,2012-05-26 16:19:00
8347.26,4686.73321614,2012-05-26 16:20:00
8584.9,0,2012-05-26 16:21:00
8550.28,0,2012-05-26 16:22:00
3630.0,0,2012-05-26 16:23:00
3248.4,5314.67322295,2012-05-26 16:24:00
3215.81,5314.67322295,2012-05-26 16:25:00
2885.2,0,2012-05-26 16:26:00
6733.68,0,2012-05-26 16:27:00
8445.56,0,2012-05-26 16:28:00
7898.89,4831.13971284,2012-05-26 16:29:00
3317.07,4831.13971284,2012-05-26 16:30:00
3322.01,0,2012-05-26 16:31:00
3272.96,0,2012-05-26 16:32:00
2793.51,729.378125279,2012-05-26 16:33:00
2717.88,4005.2424916,2012-05-26 16:34:00
7834.67,4005.2424916,2012-05-26 16:35:00
8473.17,0,2012-05-26 16:36:00
4786.91,729.378125279,2012-05-26 16:37:00
3125.98,0,2012-05-26 16:38:00
2936.18,4275.17997319,2012-05-26 16:39:00
2860.8,5989.58259611,2012-05-26 16:40:00
2656.02,0,2012-05-26 16:41:00
2616.71,0,2012-05-26 16:42:00
3000.15,0,2012-05-26 16:43:00
3060.74,4644.35424982,2012-05-26 16:44:00
2867.78,4644.35424982,2012-05-26 16:45:00
1992.03,0,2012-05-26 16:46:00
1663.91,0,2012-05-26 16:47:00
1848.95,0,2012-05-26 16:48:00
2692.32,4669.61768762,2012-05-26 16:49:00
2818.4,4669.61768762,2012-05-26 16:50:00
2838.88,0,2012-05-26 16:51:00
2853.33,0,2012-05-26 16:52:00
2184.63,0,2012-05-26 16:53:00
1126.24,4684.98070322,2012-05-26 16:54:00
1365.54,4684.98070322,2012-05-26 16:55:00
2131.05,0,2012-05-26 16:56:00
2350.51,0,2012-05-26 16:57:00
2384.84,0,2012-05-26 16:58:00
2385.14,4396.67256044,2012-05-26 16:59:00
1995.52,4396.67256044,2012-05-26 17:00:00
2051.12,0,2012-05-26 17:01:00
1994.92,0,2012-05-26 17:02:00
1648.4,0,2012-05-26 17:03:00
1646.13,4565.58670706,2012-05-26 17:04:00
2173.92,4565.58670706,2012-05-26 17:05:00
2449.12,0,2012-05-26 17:06:00
2060.85,0,2012-05-26 17:07:00
2069.85,0,2012-05-26 17:08:00
2487.3,4690.31062142,2012-05-26 17:09:00
2239.19,4690.31062142,2012-05-26 17:10:00
1652.23,0,2012-05-26 17:11:00
1645.12,0,2012-05-26 17:12:00
1511.49,0,2012-05-26 17:13:00
2035.92,5033.72014784,2012-05-26 17:14:00
2459.0,5033.72014784,2012-05-26 17:15:00
2484.91,0,2012-05-26 17:16:00
2499.67,0,2012-05-26 17:17:00
2389.58,0,2012-05-26 17:18:00
2195.55,4215.56744706,2012-05-26 17:19:00
2091.55,4215.56744706,2012-05-26 17:20:00
2082.29,0,2012-05-26 17:21:00
2056.23,0,2012-05-26 17:22:00
2652.22,0,2012-05-26 17:23:00
2907.96,4320.01563501,2012-05-26 17:24:00
3031.89,4320.01563501,2012-05-26 17:25:00
3034.9,0,2012-05-26 17:26:00
3023.75,0,2012-05-26 17:27:00
2847.48,0,2012-05-26 17:28:00
2601.52,4153.00402897,2012-05-26 17:29:00
2858.65,4153.00402897,2012-05-26 17:30:00
3184.64,0,2012-05-26 17:31:00
3171.74,0,2012-05-26 17:32:00
3176.54,0,2012-05-26 17:33:00
2492.4,4118.0570687,2012-05-26 17:34:00
2277.71,4118.0570687,2012-05-26 17:35:00
2245.03,0,2012-05-26 17:36:00
2854.28,0,2012-05-26 17:37:00
2619.16,0,2012-05-26 17:38:00
2880.62,3822.53532873,2012-05-26 17:39:00
3689.62,3822.53532873,2012-05-26 17:40:00
3801.66,0,2012-05-26 17:41:00
3952.61,0,2012-05-26 17:42:00
3777.03,0,2012-05-26 17:43:00
3875.9,4048.45718171,2012-05-26 17:44:00
2565.25,4048.45718171,2012-05-26 17:45:00
2570.66,0,2012-05-26 17:46:00
2576.49,0,2012-05-26 17:47:00
1774.81,0,2012-05-26 17:48:00
1202.68,5943.72176093,2012-05-26 17:49:00
1440.16,4349.04163545,2012-05-26 17:50:00
2066.41,0,2012-05-26 17:51:00
4038.07,0,2012-05-26 17:52:00
3112.92,0,2012-05-26 17:53:00
2487.72,4248.36386724,2012-05-26 17:54:00
2341.62,4248.36386724,2012-05-26 17:55:00
2202.08,0,2012-05-26 17:56:00
2646.29,0,2012-05-26 17:57:00
2962.64,0,2012-05-26 17:58:00
3011.44,3631.96152209,2012-05-26 17:59:00
3050.61,3631.96152209,2012-05-26 18:00:00
2325.7,0,2012-05-26 18:01:00
1950.77,0,2012-05-26 18:02:00
2175.88,0,2012-05-26 18:03:00
3205.44,3621.81974211,2012-05-26 18:04:00
3255.45,3621.81974211,2012-05-26 18:05:00
3313.49,0,2012-05-26 18:06:00
3307.29,0,2012-05-26 18:07:00
2700.8,0,2012-05-26 18:08:00
2086.83,3591.3223258,2012-05-26 18:09:00
1792.67,3591.3223258,2012-05-26 18:10:00
2844.78,0,2012-05-26 18:11:00
3009.68,0,2012-05-26 18:12:00
3013.37,0,2012-05-26 18:13:00
3011.88,3578.98408338,2012-05-26 18:14:00
2836.9,3578.98408338,2012-05-26 18:15:00
2097.08,0,2012-05-26 18:16:00
2013.28,0,2012-05-26 18:17:00
1686.94,0,2012-05-26 18:18:00
2072.43,3544.93535863,2012-05-26 18:19:00
2334.66,3544.93535863,2012-05-26 18:20:00
2953.47,0,2012-05-26 18:21:00
3002.61,0,2012-05-26 18:22:00
3040.17,0,2012-05-26 18:23:00
3112.42,3527.20874292,2012-05-26 18:24:00
4331.87,3527.20874292,2012-05-26 18:25:00
3628.72,0,2012-05-26 18:26:00
2162.1,0,2012-05-26 18:27:00
2428.02,0,2012-05-26 18:28:00
2830.61,3464.92384522,2012-05-26 18:29:00
2806.95,3464.92384522,2012-05-26 18:30:00
2846.16,0,2012-05-26 18:31:00
2845.01,0,2012-05-26 18:32:00
2832.53,0,2012-05-26 18:33:00
2857.66,3388.81414046,2012-05-26 18:34:00
2837.75,3388.81414046,2012-05-26 18:35:00
3193.2,0,2012-05-26 18:36:00
3207.33,0,2012-05-26 18:37:00
3216.59,0,2012-05-26 18:38:00
3202.82,3311.79798652,2012-05-26 18:39:00
3220.11,3311.79798652,2012-05-26 18:40:00
3219.32,0,2012-05-26 18:41:00
3012.01,0,2012-05-26 18:42:00
2257.35,0,2012-05-26 18:43:00
1592.65,3262.72696774,2012-05-26 18:44:00
1586.52,3262.72696774,2012-05-26 18:45:00
2184.25,713.050468077,2012-05-26 18:46:00
2316.92,0,2012-05-26 18:47:00
2351.26,0,2012-05-26 18:48:00
2376.65,3904.28693234,2012-05-26 18:49:00
1648.28,3191.23646426,2012-05-26 18:50:00
1241.14,0,2012-05-26 18:51:00
1642.02,0,2012-05-26 18:52:00
2109.82,0,2012-05-26 18:53:00
2668.36,6198.92538284,2012-05-26 18:54:00
2665.19,3151.50593456,2012-05-26 18:55:00
2444.47,0,2012-05-26 18:56:00
2886.9,0,2012-05-26 18:57:00
3442.76,1523.70972414,2012-05-26 18:58:00
3391.31,5101.94460481,2012-05-26 18:59:00
3364.82,3728.45018512,2012-05-26 19:00:00
2647.24,0,2012-05-26 19:01:00
2178.15,0,2012-05-26 19:02:00
2349.58,1373.49441969,2012-05-26 19:03:00
2646.9,2329.14353245,2012-05-26 19:04:00
2575.68,5076.13237183,2012-05-26 19:05:00
2488.36,1373.49441969,2012-05-26 19:06:00
2472.6,1373.49441969,2012-05-26 19:07:00
2663.87,2746.98883939,2012-05-26 19:08:00
2720.25,3613.79199167,2012-05-26 19:09:00
2978.17,2240.29757198,2012-05-26 19:10:00
3239.56,1373.49441969,2012-05-26 19:11:00
3440.25,1373.49441969,2012-05-26 19:12:00
3442.4,0,2012-05-26 19:13:00
3428.26,2143.14644347,2012-05-26 19:14:00
2884.1,2143.14644347,2012-05-26 19:15:00
2637.93,0,2012-05-26 19:16:00
2633.12,0,2012-05-26 19:17:00
3172.07,0,2012-05-26 19:18:00
3147.15,2531.85615072,2012-05-26 19:19:00
2815.52,2531.85615072,2012-05-26 19:20:00
2818.66,0,2012-05-26 19:21:00
2962.38,0,2012-05-26 19:22:00
2335.18,0,2012-05-26 19:23:00
2038.03,2529.07077591,2012-05-26 19:24:00
2525.07,2529.07077591,2012-05-26 19:25:00
2998.04,0,2012-05-26 19:26:00
3178.92,0,2012-05-26 19:27:00
2788.16,0,2012-05-26 19:28:00
2719.64,2477.24530734,2012-05-26 19:29:00
2719.09,2477.24530734,2012-05-26 19:30:00
2725.67,0,2012-05-26 19:31:00
2568.27,0,2012-05-26 19:32:00
2121.53,0,2012-05-26 19:33:00
2694.54,2390.47916955,2012-05-26 19:34:00
2978.06,2390.47916955,2012-05-26 19:35:00
3414.19,0,2012-05-26 19:36:00
3306.75,0,2012-05-26 19:37:00
3313.82,0,2012-05-26 19:38:00
3281.17,2285.55164043,2012-05-26 19:39:00
3685.93,2285.55164043,2012-05-26 19:40:00
3402.65,0,2012-05-26 19:41:00
2948.41,0,2012-05-26 19:42:00
2932.84,0,2012-05-26 19:43:00
3083.27,2133.17009131,2012-05-26 19:44:00
3168.87,2133.17009131,2012-05-26 19:45:00
2728.07,0,2012-05-26 19:46:00
2749.36,0,2012-05-26 19:47:00
2857.43,0,2012-05-26 19:48:00
2878.49,2025.84370691,2012-05-26 19:49:00
2202.86,2025.84370691,2012-05-26 19:50:00
2128.16,0,2012-05-26 19:51:00
2125.1,0,2012-05-26 19:52:00
2801.43,0,2012-05-26 19:53:00
2825.33,1975.3188752,2012-05-26 19:54:00
2850.44,1975.3188752,2012-05-26 19:55:00
2860.6,0,2012-05-26 19:56:00
2758.49,0,2012-05-26 19:57:00
2108.17,0,2012-05-26 19:58:00
2106.28,1834.84583592,2012-05-26 19:59:00
2200.9,1834.84583592,2012-05-26 20:00:00
2808.85,0,2012-05-26 20:01:00
2805.89,0,2012-05-26 20:02:00
2835.26,0,2012-05-26 20:03:00
1826.14,1733.30497056,2012-05-26 20:04:00
1259.93,1733.30497056,2012-05-26 20:05:00
1320.79,0,2012-05-26 20:06:00
2398.12,0,2012-05-26 20:07:00
2391.01,0,2012-05-26 20:08:00
2409.52,1684.54580269,2012-05-26 20:09:00
1818.21,1684.54580269,2012-05-26 20:10:00
1696.82,0,2012-05-26 20:11:00
1695.01,0,2012-05-26 20:12:00
2315.96,0,2012-05-26 20:13:00
2412.81,1618.57531589,2012-05-26 20:14:00
2424.16,1618.57531589,2012-05-26 20:15:00
1930.31,0,2012-05-26 20:16:00
1687.99,0,2012-05-26 20:17:00
1685.64,0,2012-05-26 20:18:00
2209.73,1615.28164203,2012-05-26 20:19:00
2387.89,1615.28164203,2012-05-26 20:20:00
1600.24,0,2012-05-26 20:21:00
1142.55,0,2012-05-26 20:22:00
1536.12,2797.22139399,2012-05-26 20:23:00
2620.63,2975.34867118,2012-05-26 20:24:00
2828.54,1576.73797419,2012-05-26 20:25:00
2816.7,0,2012-05-26 20:26:00
2270.41,0,2012-05-26 20:27:00
2089.41,0,2012-05-26 20:28:00
4556.86,4304.68997424,2012-05-26 20:29:00
8225.58,1507.46858025,2012-05-26 20:30:00
8260.87,0,2012-05-26 20:31:00
7918.87,0,2012-05-26 20:32:00
7566.65,0,2012-05-26 20:33:00
7566.37,1451.35140145,2012-05-26 20:34:00
7938.2,1451.35140145,2012-05-26 20:35:00
8355.96,0,2012-05-26 20:36:00
7882.72,0,2012-05-26 20:37:00
7713.72,648.585591579,2012-05-26 20:38:00
7716.84,1377.92819625,2012-05-26 20:39:00
8179.75,1377.92819625,2012-05-26 20:40:00
8307.1,0,2012-05-26 20:41:00
7798.02,0,2012-05-26 20:42:00
7665.73,0,2012-05-26 20:43:00
7712.14,1303.221302,2012-05-26 20:44:00
7988.48,1303.221302,2012-05-26 20:45:00
8012.28,0,2012-05-26 20:46:00
7457.66,0,2012-05-26 20:47:00
3295.14,0,2012-05-26 20:48:00
1947.07,1244.72074087,2012-05-26 20:49:00
5938.57,1244.72074087,2012-05-26 20:50:00
7497.94,0,2012-05-26 20:51:00
7155.31,0,2012-05-26 20:52:00
7164.01,0,2012-05-26 20:53:00
7234.85,1147.31278945,2012-05-26 20:54:00
2851.33,1147.31278945,2012-05-26 20:55:00
2697.92,0,2012-05-26 20:56:00
4301.33,0,2012-05-26 20:57:00
7676.44,0,2012-05-26 20:58:00
7526.44,2290.49143715,2012-05-26 20:59:00
4647.29,2290.49143715,2012-05-26 21:00:00
2316.57,0,2012-05-26 21:01:00
2343.49,0,2012-05-26 21:02:00
5249.05,0,2012-05-26 21:03:00
7649.91,2243.33510935,2012-05-26 21:04:00
3899.95,2243.33510935,2012-05-26 21:05:00
1729.81,0,2012-05-26 21:06:00
1667.13,0,2012-05-26 21:07:00
1671.46,0,2012-05-26 21:08:00
2324.99,2273.90246282,2012-05-26 21:09:00
2012.78,2273.90246282,2012-05-26 21:10:00
1675.92,2302.75078021,2012-05-26 21:11:00
2141.7,1151.3753901,2012-05-26 21:12:00
1330.57,0,2012-05-26 21:13:00
1265.85,2192.84252316,2012-05-26 21:14:00
1210.39,2192.84252316,2012-05-26 21:15:00
1400.79,0,2012-05-26 21:16:00
1482.65,0,2012-05-26 21:17:00
1460.23,0,2012-05-26 21:18:00
1279.69,3332.72538258,2012-05-26 21:19:00
1201.71,2181.34999248,2012-05-26 21:20:00
1195.52,0,2012-05-26 21:21:00
1237.31,0,2012-05-26 21:22:00
1313.78,0,2012-05-26 21:23:00
1300.24,2112.4154864,2012-05-26 21:24:00
1670.47,2112.4154864,2012-05-26 21:25:00
1753.2,0,2012-05-26 21:26:00
1753.82,0,2012-05-26 21:27:00
1716.13,0,2012-05-26 21:28:00
1708.96,2046.06397839,2012-05-26 21:29:00
1744.8,2046.06397839,2012-05-26 21:30:00
1826.57,0,2012-05-26 21:31:00
1822.07,0,2012-05-26 21:32:00
1798.44,0,2012-05-26 21:33:00
1815.82,2170.417472,2012-05-26 21:34:00
1805.71,2170.417472,2012-05-26 21:35:00
1852.16,0,2012-05-26 21:36:00
1822.5,0,2012-05-26 21:37:00
1820.99,0,2012-05-26 21:38:00
2205.44,1826.41365991,2012-05-26 21:39:00
2324.04,1826.41365991,2012-05-26 21:40:00
2341.03,0,2012-05-26 21:41:00
2426.15,634.100346555,2012-05-26 21:42:00
2554.45,0,2012-05-26 21:43:00
2582.25,1879.39813918,2012-05-26 21:44:00
2579.37,1879.39813918,2012-05-26 21:45:00
2275.65,0,2012-05-26 21:46:00
1703.56,634.100346555,2012-05-26 21:47:00
1673.46,0,2012-05-26 21:48:00
1564.54,2509.79729973,2012-05-26 21:49:00
1568.18,4412.09833939,2012-05-26 21:50:00
1569.68,634.100346555,2012-05-26 21:51:00
1533.16,0,2012-05-26 21:52:00
1539.8,0,2012-05-26 21:53:00
1538.69,1849.31361372,2012-05-26 21:54:00
1535.26,1849.31361372,2012-05-26 21:55:00
